ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200812;04030519;04;03;05;19;1;1135;620;515;6;3;9;6;6;6;3;12;16;24;0;18;35;65;47;79;139;155;110;102;70;102;30;9;16;22;27;6;6;3;3;0;6;24;61;18;100;702;141;71;12
200812;04030620;04;03;06;20;1;1767;916;851;6;9;6;15;9;6;9;9;18;32;12;37;41;99;61;113;235;209;202;145;115;119;86;20;30;37;30;28;19;3;7;0;6;39;86;37;140;1080;225;125;29
200812;04030621;04;03;06;21;1;824;448;376;0;6;3;0;3;0;3;16;15;14;3;18;28;61;31;58;118;125;79;46;55;32;33;11;18;12;6;15;6;9;0;0;0;12;51;18;89;512;76;51;15
200812;04030622;04;03;06;22;1;2376;1241;1135;3;12;9;21;9;3;9;30;29;31;18;39;71;133;89;143;284;255;267;185;182;193;102;63;25;30;64;40;22;9;0;6;3;51;120;39;204;1405;358;159;37
200812;04030623;04;03;06;23;1;1292;570;722;3;6;3;15;3;6;9;3;6;12;8;30;31;143;57;100;168;109;121;104;71;69;56;18;21;28;31;30;28;0;3;0;3;27;44;30;174;730;143;110;31
200812;04030724;04;03;07;24;1;1121;545;576;0;9;0;13;6;7;3;0;18;13;4;15;33;76;33;64;99;131;107;91;75;74;50;26;21;18;42;30;18;29;10;6;0;28;45;15;109;600;150;111;63
200812;04030725;04;03;07;25;1;2419;1222;1197;0;3;9;16;10;3;6;24;12;24;9;24;61;139;116;225;329;280;250;221;165;173;70;38;40;56;40;29;32;0;6;9;0;38;78;24;200;1586;281;165;47
200812;04030726;04;03;07;26;1;1225;591;634;0;3;3;3;6;6;3;15;15;12;6;21;19;60;44;59;152;139;146;133;93;86;45;9;24;26;33;30;16;9;6;3;0;15;57;21;79;766;140;113;34
200812;04030827;04;03;08;27;1;3249;1702;1547;12;6;24;18;15;9;6;36;30;36;28;54;83;157;109;238;359;400;322;284;287;196;137;71;47;83;109;34;28;15;6;10;12;63;145;54;240;1999;404;273;59
200812;04030828;04;03;08;28;1;2291;1211;1080;12;3;3;18;12;0;3;9;9;19;6;47;60;108;96;159;300;276;250;212;201;158;68;58;32;47;55;34;12;15;3;6;12;36;46;47;168;1494;284;168;36
200812;04030929;04;03;09;29;1;1321;697;624;3;3;0;0;3;3;0;12;9;11;14;27;34;55;31;92;134;118;129;170;120;112;70;21;25;21;41;21;21;9;6;6;3;6;49;27;89;794;203;108;42
200812;04030930;04;03;09;30;1;1281;711;570;6;3;3;3;0;3;3;6;6;6;3;19;29;40;36;55;109;150;133;170;140;103;64;46;37;24;25;29;9;15;3;3;6;9;27;19;69;793;213;115;30
200812;04030931;04;03;09;31;1;1007;542;465;9;3;0;0;0;3;0;9;6;6;6;10;15;43;35;48;104;134;142;82;86;79;30;15;18;18;32;29;15;11;3;16;9;3;30;10;58;631;124;97;45
200812;04031032;04;03;10;32;1;2574;1226;1348;0;3;9;19;10;6;9;12;33;30;18;24;32;132;100;157;300;292;230;285;223;187;123;48;46;52;72;31;45;19;12;15;0;41;108;24;164;1587;358;201;91
200812;04041133;04;04;11;33;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200812;04041134;04;04;11;34;2;924;414;510;9;0;3;6;0;3;7;15;11;12;6;27;30;90;54;55;62;73;78;85;71;61;46;18;11;21;27;12;22;3;6;0;9;9;54;27;120;478;125;71;31
200812;04041135;04;04;11;35;2;468;211;257;0;6;0;0;7;0;0;6;6;10;0;9;3;18;14;11;26;42;75;58;30;36;24;12;7;12;26;9;18;0;3;0;0;13;22;9;21;256;72;54;21
200812;04041136;04;04;11;36;2;443;215;228;0;0;3;0;0;3;0;9;6;0;3;18;15;22;7;21;42;56;45;42;49;54;9;6;6;9;3;3;9;3;0;0;0;3;21;18;37;262;69;21;12
200812;04041137;04;04;11;37;2;1035;487;548;3;3;6;3;6;0;3;6;12;16;6;27;28;54;19;72;145;106;115;104;70;85;31;20;19;13;32;9;10;12;0;0;3;18;43;27;82;631;136;73;22
200812;04041238;04;04;12;38;2;589;267;322;0;3;0;0;3;6;9;15;15;6;6;6;12;25;15;21;73;70;64;36;39;49;28;13;9;25;16;6;10;3;3;3;0;6;57;6;37;318;90;56;19
200812;04041239;04;04;12;39;2;37;21;16;0;0;0;0;0;0;0;0;3;0;0;0;0;3;6;0;0;6;3;0;3;7;3;0;0;0;0;3;0;0;0;0;0;0;3;0;3;18;10;3;0
200812;04041240;04;04;12;40;2;166;74;92;0;0;0;0;4;6;3;3;3;3;3;3;6;9;4;6;6;23;23;9;3;19;9;0;6;0;6;3;3;3;0;0;0;4;21;3;15;74;28;15;6
200812;04041241;04;04;12;41;2;541;273;268;3;0;0;3;3;9;6;12;0;15;3;9;9;12;15;36;31;73;40;74;66;30;15;12;9;16;19;9;9;0;0;3;3;6;45;9;21;335;57;53;12
200812;04041342;04;04;13;42;2;599;278;321;3;0;3;0;0;3;0;0;9;6;9;6;13;24;3;30;70;73;50;60;70;42;18;18;9;15;24;9;11;18;0;3;3;3;27;6;37;356;78;57;32
200812;04041343;04;04;13;43;2;431;196;235;9;3;0;3;0;0;0;3;3;3;3;9;6;15;12;37;48;42;45;41;27;39;25;9;0;18;19;6;6;0;0;0;9;6;12;9;21;252;73;43;6
200812;04041344;04;04;13;44;2;1536;810;726;0;6;15;19;13;12;7;35;18;18;9;30;37;38;39;58;121;205;193;146;121;142;70;27;28;33;24;43;20;6;3;0;0;53;99;30;75;883;239;128;29
200812;04051445;04;05;14;45;1;974;522;452;3;3;0;12;3;0;7;7;6;7;0;18;21;37;24;72;124;126;90;110;75;75;30;15;24;33;19;15;15;0;0;3;3;18;27;18;58;621;120;91;18
200812;04051446;04;05;14;46;1;1901;993;908;7;6;9;21;9;3;9;6;12;18;3;34;37;98;66;124;187;200;188;203;141;175;79;45;39;45;58;21;16;18;15;9;7;45;51;34;135;1109;299;163;58
200812;04051447;04;05;14;47;1;1038;506;532;3;3;0;6;0;9;9;3;14;16;3;12;12;60;37;53;111;140;123;99;82;89;36;19;4;27;22;19;9;12;6;0;3;9;54;12;72;645;144;72;27
200812;04051448;04;05;14;48;1;1873;937;936;6;6;0;6;0;3;4;25;29;12;6;27;36;89;63;114;174;243;215;148;172;124;79;43;44;35;60;44;31;20;6;9;6;12;79;27;125;1129;246;183;66
200812;04051549;04;05;15;49;1;741;378;363;0;6;0;17;6;10;3;12;15;15;6;13;30;38;42;51;97;91;60;54;52;52;19;9;6;9;15;3;4;6;0;0;0;29;61;13;68;447;80;33;10
200812;04051550;04;05;15;50;1;947;479;468;0;0;0;6;0;0;6;15;7;15;6;9;24;33;32;48;144;95;118;91;79;82;48;6;9;25;28;12;6;0;0;3;0;6;49;9;57;607;136;74;9
200812;04051551;04;05;15;51;1;743;375;368;0;3;6;9;3;6;0;6;9;12;3;21;18;23;26;61;69;91;67;78;70;51;31;10;16;24;21;3;6;0;0;0;0;21;36;21;41;462;92;64;6
200812;04051652;04;05;16;52;1;1636;838;798;0;3;6;6;15;10;3;19;18;12;9;28;34;51;48;116;171;184;163;184;148;117;89;36;16;43;47;26;22;9;0;3;0;30;71;28;85;1014;242;132;34
200812;04051653;04;05;16;53;1;1152;602;550;0;3;0;3;3;6;0;9;18;13;15;15;25;44;60;67;116;153;101;131;109;73;42;18;46;34;21;15;9;3;0;0;0;9;61;15;69;737;133;116;12
200812;04051654;04;05;16;54;1;467;203;264;3;0;3;0;3;0;0;3;6;9;6;15;3;16;21;39;49;82;47;27;62;19;17;12;0;9;10;0;0;6;0;0;3;6;24;15;19;327;48;19;6
200812;04051655;04;05;16;55;1;1197;600;597;0;9;0;7;0;0;6;11;23;12;3;15;37;77;36;79;170;110;137;119;72;83;52;12;21;30;33;21;12;7;3;0;0;16;55;15;114;723;147;105;22
200812;04051656;04;05;16;56;1;939;479;460;6;3;3;12;6;0;3;9;6;12;6;19;27;61;37;62;108;110;103;87;55;70;27;12;12;16;33;18;6;10;0;0;6;24;36;19;88;562;109;79;16
200812;04061757;04;06;17;57;2;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
200812;05010101;05;01;01;01;2;996;490;506;12;6;19;13;9;13;18;22;24;34;12;17;24;46;47;67;138;129;75;75;60;45;15;18;12;12;6;12;13;3;0;0;12;47;123;17;70;591;78;42;16
200812;05010102;05;01;01;02;2;370;187;183;0;0;0;3;6;0;0;3;6;7;4;9;12;36;9;24;43;36;33;22;31;27;12;3;9;10;9;3;13;0;0;0;0;9;20;9;48;198;42;31;13
200812;05010103;05;01;01;03;2;376;171;205;0;3;3;3;0;3;3;3;6;3;3;21;21;6;21;19;28;48;43;33;28;19;9;11;9;9;12;6;0;3;0;0;0;9;21;21;27;220;39;36;3
200812;05010204;05;01;02;04;2;289;128;161;3;0;0;7;0;0;3;3;9;6;3;4;7;9;3;9;47;38;38;21;23;19;9;9;3;6;0;6;0;4;0;0;3;7;24;4;16;179;37;15;4
200812;05010205;05;01;02;05;2;172;85;87;0;3;0;0;0;0;3;0;6;3;6;6;6;19;3;12;3;20;18;18;16;12;6;0;6;3;0;0;3;0;0;0;0;3;18;6;25;90;18;9;3
200812;05010206;05;01;02;06;2;713;349;364;0;0;3;0;0;3;6;6;15;9;6;42;21;38;25;34;86;76;81;50;58;29;34;6;9;25;19;15;14;3;0;0;0;3;45;42;59;410;69;68;17
200812;05010207;05;01;02;07;2;1336;664;672;3;9;0;3;0;6;3;9;34;31;18;41;45;64;55;81;159;158;121;124;77;81;48;24;31;28;51;19;6;0;4;3;3;12;101;41;109;775;153;129;13
200812;05010208;05;01;02;08;2;698;387;311;6;0;0;3;3;0;0;6;9;10;0;12;14;40;19;58;86;91;57;43;56;50;33;30;18;18;15;12;0;9;0;0;6;6;25;12;54;410;113;63;9
200812;05010209;05;01;02;09;2;436;214;222;3;0;0;3;0;0;0;11;3;11;0;20;10;15;3;25;54;41;54;45;27;42;15;15;6;3;11;13;3;3;0;0;3;3;25;20;25;249;72;33;6
200812;05010310;05;01;03;10;2;338;168;170;3;0;0;3;0;0;3;0;3;6;0;3;12;16;13;16;30;50;43;48;18;25;0;24;0;7;9;3;3;0;0;0;3;3;12;3;28;218;49;19;3
200812;05010311;05;01;03;11;2;1042;529;513;3;6;0;9;3;10;6;22;22;18;18;51;36;48;24;63;120;132;117;59;56;71;35;13;22;22;37;10;6;0;3;0;3;18;96;51;84;571;119;91;9
200812;05010312;05;01;03;12;2;1417;773;644;9;6;6;6;0;3;9;22;12;32;14;50;48;78;41;73;108;176;160;110;100;99;51;35;29;42;58;23;14;3;0;0;9;18;92;50;126;768;185;152;17
200812;05010313;05;01;03;13;2;912;473;439;6;0;3;3;7;6;3;10;31;13;16;24;30;45;39;48;110;110;85;71;57;75;37;22;12;13;18;18;0;0;0;0;6;13;79;24;75;520;134;61;0
200812;05010314;05;01;03;14;2;1527;751;776;6;7;7;19;6;3;6;7;21;32;9;42;52;84;48;87;155;159;154;158;96;96;74;36;32;50;33;27;15;6;0;0;6;39;78;42;136;857;206;142;21
200812;05010339;05;01;03;39;2;49;30;19;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;3;7;0;0;6;15;3;0;3;0;3;0;0;0;0;0;0;0;3;0;3;19;18;6;0
200812;05020415;05;02;04;15;2;174;86;88;0;0;0;0;0;0;3;6;0;0;0;7;3;9;4;12;6;33;24;16;21;6;0;6;6;3;6;0;0;0;3;0;0;0;9;7;12;116;12;15;3
200812;05020416;05;02;04;16;2;18;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;3;6;3;6;0
200812;05020417;05;02;04;17;2;327;157;170;3;0;0;0;0;0;0;0;3;6;7;9;9;3;12;25;24;41;43;34;24;33;6;12;6;6;9;6;3;3;0;0;3;0;16;9;12;203;51;27;6
200812;05020418;05;02;04;18;2;172;84;88;0;0;0;0;0;0;0;0;3;0;0;0;6;6;6;17;27;18;13;6;12;18;9;10;3;3;8;4;3;0;0;0;0;0;3;0;12;99;37;18;3
200812;05020419;05;02;04;19;2;457;226;231;0;0;6;6;3;0;0;3;6;6;3;9;12;19;15;12;37;64;36;49;37;37;27;3;6;16;15;18;9;0;3;0;0;15;18;9;31;250;67;55;12
200812;05020420;05;02;04;20;2;34;9;25;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;3;3;0;3;3;3;3;0;0;3;4;0;0;0;0;0;0;0;3;0;3;15;6;7;0
200812;05020521;05;02;05;21;2;141;74;67;3;0;0;0;0;0;0;3;6;6;3;6;6;0;6;10;21;6;35;6;0;3;12;0;0;6;0;3;0;0;0;0;3;0;18;6;6;84;15;9;0
200812;05020522;05;02;05;22;2;603;284;319;3;3;0;3;3;4;3;10;22;10;3;19;16;39;15;22;61;91;57;55;27;53;21;18;6;14;6;13;0;6;0;0;3;9;52;19;55;328;92;39;6
200812;05020523;05;02;05;23;2;1633;784;849;12;10;3;9;3;18;6;25;35;56;18;58;71;77;72;99;209;181;174;120;113;71;54;18;26;28;32;14;9;9;3;0;12;25;158;58;148;968;143;100;21
200812;05020524;05;02;05;24;2;252;132;120;0;0;0;6;3;0;0;9;0;0;6;0;6;9;3;6;12;27;36;34;15;41;12;0;0;9;12;3;3;0;0;0;0;9;15;0;15;133;53;24;3
200812;05020625;05;02;06;25;2;722;373;349;7;6;0;8;3;0;3;10;9;9;7;15;24;29;21;46;71;90;62;73;44;57;32;15;12;24;27;12;3;3;0;0;7;17;38;15;53;407;104;75;6
200812;05020626;05;02;06;26;2;1837;952;885;9;6;9;9;9;0;0;21;50;24;22;52;68;94;68;100;195;220;143;158;119;139;88;35;46;50;70;18;12;3;0;0;9;33;117;52;162;1003;262;184;15
200812;05020627;05;02;06;27;2;370;175;195;3;3;3;0;0;0;0;3;6;9;3;18;6;16;18;21;49;34;57;34;21;16;13;6;6;3;6;16;0;0;0;0;3;6;21;18;22;234;35;31;0
200812;05020628;05;02;06;28;2;166;82;84;0;0;0;0;0;0;0;3;0;4;3;12;4;6;6;9;16;15;24;6;11;4;3;0;7;6;15;3;9;0;0;0;0;0;10;12;10;87;7;31;9
200812;05020629;05;02;06;29;2;248;107;141;0;0;0;3;0;0;7;0;0;6;0;0;3;12;6;3;13;33;31;22;25;18;26;6;6;3;16;0;6;0;0;3;0;3;13;0;15;133;50;25;9
200812;05030730;05;03;07;30;2;399;192;207;0;0;6;0;0;3;0;6;9;3;6;12;16;18;15;27;61;52;51;28;18;9;16;3;9;12;12;7;0;0;0;0;0;6;27;12;34;252;28;40;0
200812;05030731;05;03;07;31;2;1304;633;671;9;9;4;9;0;9;6;18;22;29;19;23;31;64;38;110;156;155;106;136;112;81;43;15;22;30;24;13;0;8;0;3;9;22;103;23;95;813;139;89;11
200812;05030832;05;03;08;32;2;1698;847;851;6;3;6;9;3;9;9;19;37;34;15;39;53;66;47;99;214;168;166;91;144;163;101;31;33;36;55;21;12;3;0;6;6;21;123;39;119;929;295;145;21
200812;05030833;05;03;08;33;2;442;277;165;3;4;6;7;3;3;0;3;0;3;0;3;62;85;27;45;61;46;29;21;15;10;3;0;0;0;0;3;0;0;0;0;3;20;9;3;147;244;13;3;0
200812;05040934;05;04;09;34;2;149;59;90;0;0;0;0;0;0;0;0;0;3;3;7;0;9;0;0;15;12;18;15;18;7;12;6;3;9;6;0;3;0;3;0;0;0;6;7;9;78;25;18;6
200812;05040935;05;04;09;35;2;18;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;6;3;0
200812;05040936;05;04;09;36;2;249;89;160;0;0;0;0;0;0;0;0;3;6;0;4;10;9;6;27;12;29;30;27;29;19;7;3;3;6;12;4;0;0;3;0;0;0;9;4;19;160;29;25;3
200812;05040937;05;04;09;37;2;83;41;42;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;12;3;12;15;6;3;9;3;3;7;0;3;0;0;0;0;0;4;0;0;3;48;15;13;0
200812;05040938;05;04;09;38;2;95;45;50;0;0;0;3;3;0;0;3;6;0;0;6;3;0;0;6;9;9;9;10;6;10;0;6;3;0;0;0;3;0;0;0;0;6;9;6;3;49;16;3;3
200812;06010101;06;01;01;01;2;529;241;288;0;0;0;6;0;0;0;12;9;0;0;0;20;21;23;22;71;49;51;58;40;46;43;6;10;24;6;0;6;6;0;0;0;6;21;0;41;314;95;40;12
200812;06010102;06;01;01;02;2;1305;636;669;6;6;0;9;3;3;13;21;15;25;6;31;37;66;35;96;143;138;178;122;111;77;39;21;21;22;24;21;6;3;3;4;6;18;83;31;103;823;137;88;16
200812;06010103;06;01;01;03;2;918;457;461;3;0;6;9;10;3;0;13;6;24;4;18;33;51;22;47;115;127;90;74;50;80;36;24;9;9;21;9;9;9;3;4;3;25;50;18;84;525;140;48;25
200812;06010204;06;01;02;04;2;749;360;389;3;6;6;7;3;0;6;9;11;19;13;10;20;45;14;34;96;71;77;88;50;51;21;23;10;31;10;0;3;3;6;3;3;22;58;10;65;430;95;51;15
200812;06010205;06;01;02;05;2;944;401;543;3;0;3;6;0;7;3;13;12;12;4;24;22;56;47;54;98;124;119;108;66;52;25;19;14;6;21;7;10;3;3;3;3;9;51;24;78;616;96;48;19
200812;06010206;06;01;02;06;2;872;441;431;0;6;0;7;9;6;3;3;16;9;4;6;18;30;43;63;100;103;90;62;65;69;39;13;16;21;37;6;19;3;3;3;0;22;41;6;48;526;121;80;28
200812;06010207;06;01;02;07;2;1084;559;525;6;0;3;6;3;3;0;15;6;9;7;31;42;56;28;75;142;151;120;101;79;71;40;24;18;16;9;14;3;6;0;0;6;12;40;31;98;696;135;57;9
200812;06010208;06;01;02;08;2;751;388;363;3;3;0;0;0;0;0;0;12;12;4;12;12;46;13;64;91;108;56;54;61;55;41;19;15;19;18;22;0;7;0;4;3;3;28;12;58;447;115;74;11
200812;06010209;06;01;02;09;2;1152;548;604;0;3;3;12;6;0;0;12;24;6;18;49;40;59;36;77;141;159;132;89;71;52;51;3;18;31;28;20;9;0;3;0;0;24;60;49;99;705;106;97;12
200812;06010210;06;01;02;10;2;569;283;286;0;3;3;0;0;3;7;6;0;9;6;18;13;32;18;43;75;48;76;27;68;42;18;12;0;9;15;12;6;0;0;0;0;6;31;18;45;355;72;36;6
200812;06020301;06;02;03;01;2;349;147;202;0;0;0;0;3;0;0;0;0;12;3;12;15;19;16;6;36;48;42;30;22;36;12;3;3;3;10;12;3;3;0;0;0;3;15;12;34;200;51;28;6
200812;06020302;06;02;03;02;2;472;235;237;0;0;3;0;3;6;3;3;6;6;3;15;6;27;12;29;40;45;38;50;30;43;15;9;10;21;15;6;18;7;3;0;0;6;27;15;33;244;67;52;28
200812;06020303;06;02;03;03;2;676;340;336;3;0;0;12;4;0;0;3;6;6;6;15;24;39;28;55;69;87;70;43;65;42;18;15;25;3;23;6;9;0;0;0;3;16;21;15;63;417;75;57;9
200812;06020304;06;02;03;04;2;624;296;328;3;0;6;7;0;3;3;3;12;15;3;9;19;37;21;41;70;63;54;59;54;50;24;6;15;15;9;10;4;3;0;6;3;13;39;9;56;362;80;49;13
200812;06020305;06;02;03;05;2;1399;687;712;0;6;0;3;3;6;6;9;24;13;10;27;62;148;99;101;167;144;129;100;78;68;41;19;19;30;24;39;3;6;6;9;0;12;68;27;210;818;128;112;24
200812;06020306;06;02;03;06;2;421;196;225;0;0;0;0;0;0;0;9;0;6;9;12;14;31;6;19;43;48;46;45;34;23;6;15;3;24;16;9;3;0;0;0;0;0;24;12;45;241;44;52;3
200812;06020407;06;02;04;07;2;882;431;451;6;0;3;0;0;3;0;7;7;19;3;19;65;143;46;55;99;91;79;43;64;29;15;12;15;33;17;3;3;0;0;3;6;3;39;19;208;477;56;68;6
200812;06020408;06;02;04;08;2;472;219;253;0;0;0;6;3;0;3;9;13;18;3;0;15;27;11;40;37;62;54;60;15;22;15;12;15;7;7;18;0;0;0;0;0;9;46;0;42;279;49;47;0
200812;06020409;06;02;04;09;2;777;378;399;6;3;3;9;6;6;0;3;9;0;6;15;18;33;28;37;83;74;102;64;80;49;33;15;6;22;25;9;15;9;6;3;6;21;24;15;51;468;97;62;33
200812;06020410;06;02;04;10;2;526;266;260;0;0;0;3;0;0;0;0;13;0;3;14;36;45;12;30;42;51;33;56;36;54;30;22;15;6;9;7;6;0;3;0;0;3;16;14;81;260;106;37;9
200812;06020411;06;02;04;11;2;630;317;313;0;0;0;0;6;0;0;6;9;6;6;21;30;12;17;37;82;61;62;57;48;58;24;15;12;21;22;3;3;9;3;0;0;6;27;21;42;364;97;58;15
200812;06030501;06;03;05;01;2;366;161;205;0;0;0;3;0;0;0;6;9;3;3;3;10;6;6;27;48;42;48;36;31;31;9;3;9;12;9;3;6;3;0;0;0;3;21;3;16;238;43;33;9
200812;06030502;06;03;05;02;2;400;187;213;0;0;0;3;0;0;3;3;0;3;0;9;3;27;9;21;37;43;52;29;30;21;22;9;9;25;23;9;7;0;0;3;0;3;9;9;30;221;52;66;10
200812;06030503;06;03;05;03;2;1104;496;608;6;6;3;13;3;3;0;3;24;15;6;22;32;34;53;63;123;111;112;118;110;83;33;12;21;21;26;24;6;15;0;3;6;25;51;22;66;690;128;92;24
200812;06030504;06;03;05;04;2;891;411;480;0;3;0;0;0;3;3;9;0;23;12;22;31;59;18;40;75;99;89;115;89;45;51;29;19;20;22;12;0;3;0;0;0;3;50;22;90;525;125;73;3
200812;06030605;06;03;06;05;2;765;389;376;0;6;3;6;4;6;3;3;12;9;9;15;12;39;6;62;87;115;76;88;36;49;35;9;21;15;18;6;6;6;3;0;0;19;42;15;51;470;93;60;15
200812;06030606;06;03;06;06;2;635;327;308;7;0;0;3;0;0;3;12;6;12;3;12;15;20;18;43;73;78;71;72;36;48;18;15;18;15;9;13;6;3;0;6;7;3;36;12;35;391;81;55;15
200812;06030607;06;03;06;07;2;762;384;378;0;0;3;3;3;0;3;3;0;0;3;4;42;224;81;124;92;39;28;18;12;24;16;3;3;6;7;12;3;0;6;0;0;9;9;4;266;394;43;28;9
200812;06030608;06;03;06;08;2;839;419;420;3;0;0;9;3;0;6;15;12;12;3;34;20;37;32;35;82;95;106;90;48;72;24;22;6;15;12;16;21;6;3;0;3;12;48;34;57;488;118;49;30
200812;06030609;06;03;06;09;2;1098;539;559;0;3;6;3;3;6;0;6;22;6;6;33;15;51;64;60;117;131;117;100;110;47;48;31;27;30;21;16;3;7;3;6;0;15;46;33;66;699;126;94;19
200812;06030610;06;03;06;10;2;810;373;437;3;4;3;3;3;3;0;3;6;9;6;21;26;41;21;56;71;86;91;75;77;76;39;9;6;21;36;9;0;3;3;0;3;13;27;21;67;477;124;72;6
200812;06040701;06;04;07;01;2;802;375;427;0;3;0;6;6;4;7;0;9;12;3;9;28;31;18;33;55;95;93;86;67;80;36;6;18;18;27;18;16;9;3;6;0;15;35;9;59;447;122;81;34
200812;06040702;06;04;07;02;2;417;172;245;3;3;3;3;3;3;3;3;3;13;6;25;4;18;6;12;30;46;40;47;35;36;21;15;3;12;9;6;3;0;3;0;3;12;31;25;22;216;72;30;6
200812;06040703;06;04;07;03;2;1886;855;1031;6;6;0;12;0;3;0;12;13;9;6;9;78;481;233;179;204;118;109;87;77;67;48;18;20;18;31;18;12;9;3;0;6;18;43;9;559;1007;133;87;24
200812;06040804;06;04;08;04;2;651;275;376;0;3;9;6;3;0;6;6;9;9;9;16;3;25;27;29;72;65;88;51;57;46;30;24;6;6;15;13;3;12;3;0;0;21;39;16;28;389;100;40;18
200812;06040805;06;04;08;05;2;432;193;239;0;3;0;6;0;9;0;0;9;3;3;0;6;20;12;9;42;37;37;36;52;59;31;18;12;9;6;3;7;0;3;0;0;9;24;0;26;225;108;30;10
200812;06040806;06;04;08;06;2;432;189;243;0;3;0;3;0;0;3;0;0;0;3;6;21;36;9;25;27;41;64;36;33;36;21;9;15;3;20;9;6;0;0;3;0;6;6;6;57;235;66;47;9
200812;06040807;06;04;08;07;2;584;275;309;3;0;0;3;0;6;0;3;7;7;3;13;13;15;18;30;52;92;76;61;27;46;24;3;12;16;26;6;9;7;6;0;3;3;26;13;28;356;73;60;22
200812;06040808;06;04;08;08;2;548;248;300;0;0;0;12;6;9;0;21;9;15;6;30;24;19;7;9;49;69;80;63;31;27;27;3;3;7;13;6;3;0;0;0;0;18;60;30;43;308;57;29;3
200812;06040809;06;04;08;09;2;866;442;424;3;0;0;0;0;3;6;9;12;6;3;6;20;57;32;63;101;86;80;66;61;75;25;18;15;23;30;23;15;13;6;9;3;0;39;6;77;489;118;91;43
200812;06040810;06;04;08;10;2;998;441;557;7;0;3;3;0;4;18;9;19;15;9;31;44;74;37;68;98;88;70;125;57;56;28;36;19;12;31;13;9;12;0;3;7;6;74;31;118;543;120;75;24
200812;07010101;07;01;01;01;1;2319;1265;1054;6;0;12;12;9;3;9;15;20;34;12;27;62;94;68;123;243;276;243;255;245;174;91;61;30;39;56;37;18;24;9;12;6;33;93;27;156;1453;326;162;63
200812;07010102;07;01;01;02;1;5395;2817;2578;15;3;9;30;13;15;19;85;90;117;45;156;136;277;197;326;566;620;604;522;382;327;182;98;85;113;156;86;76;15;12;18;15;55;371;156;413;3217;607;440;121
200812;07010103;07;01;01;03;1;2095;1087;1008;10;6;4;12;9;3;0;18;32;16;15;28;33;78;79;124;256;253;253;209;165;151;97;42;37;46;56;32;15;6;7;3;10;31;84;28;111;1339;290;171;31
200812;07010104;07;01;01;04;1;5002;2616;2386;15;18;0;28;6;12;21;55;104;93;57;144;179;256;172;315;511;540;525;386;354;301;223;104;95;119;181;102;54;23;6;3;15;52;342;144;435;2803;628;497;86
200812;07020201;07;02;02;01;1;1698;881;817;3;6;6;16;6;3;3;13;27;10;0;27;35;94;65;98;169;216;185;143;137;132;89;30;33;59;44;24;13;6;0;6;3;34;56;27;129;1013;251;160;25
200812;07020202;07;02;02;02;1;2008;1052;956;3;6;9;13;9;6;6;6;21;15;12;48;58;118;96;168;240;230;239;158;153;119;44;42;38;36;47;38;15;6;3;6;3;37;66;48;176;1284;205;159;30
200812;07020203;07;02;02;03;1;4529;2404;2125;18;12;3;19;10;20;9;37;66;45;41;123;142;264;144;301;520;560;524;371;334;284;148;87;86;117;119;62;45;3;6;9;18;44;218;123;406;2754;519;384;63
200812;07020204;07;02;02;04;1;2392;1279;1113;3;6;6;9;12;9;3;21;23;33;15;46;69;170;115;154;306;274;270;205;187;146;84;28;34;51;48;40;19;0;0;6;3;33;104;46;239;1511;258;173;25
200812;07030301;07;03;03;01;1;2943;1428;1515;6;3;9;12;10;3;12;18;40;27;18;64;72;117;106;183;350;366;293;266;284;225;106;57;49;60;72;52;33;9;6;15;6;34;118;64;189;1848;388;233;63
200812;07030302;07;03;03;02;1;1229;613;616;3;9;3;6;3;6;0;9;15;24;0;26;31;88;31;69;144;122;149;111;76;81;46;16;30;39;63;10;3;9;0;7;3;21;54;26;119;702;143;142;19
